#node1,node2,node1_string_id,node2_string_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
EGFR,VEGFR2,9606.ENSP00000275493,9606.ENSP00000263923,0,0,0,0.559,0.077,0.356,0,0.913,0.629
EGFR,HER3,9606.ENSP00000275493,9606.ENSP00000267101,0,0,0,0.913,0.062,0.972,0.9,0.991,0.997
EGFR,PAXILLIN,9606.ENSP00000275493,9606.ENSP00000267257,0,0,0,0,0,0.269,0.9,0.621,0.969
EGFR,P53,9606.ENSP00000275493,9606.ENSP00000269305,0,0,0,0,0,0.279,0,0.877,0.908
EGFR,HER2,9606.ENSP00000275493,9606.ENSP00000269571,0,0,0,0.941,0.077,0.982,0.9,0.99,0.998
EGFR,STATHMIN,9606.ENSP00000275493,9606.ENSP00000410452,0,0,0,0,0.062,0,0,0.391,0.404
EGFR,CD49B,9606.ENSP00000275493,9606.ENSP00000296585,0,0,0,0,0.124,0,0,0.359,0.414
EGFR,ARAF,9606.ENSP00000275493,9606.ENSP00000290277,0,0,0,0.581,0,0.194,0,0.716,0.431
EGFR,RAD51,9606.ENSP00000275493,9606.ENSP00000372088,0,0,0,0,0,0,0,0.452,0.452
EGFR,PDCD4,9606.ENSP00000275493,9606.ENSP00000280154,0,0,0,0,0,0,0,0.459,0.459
EGFR,RAPTOR,9606.ENSP00000275493,9606.ENSP00000307272,0,0,0,0,0,0,0,0.475,0.475
EGFR,GATA3,9606.ENSP00000275493,9606.ENSP00000368632,0,0,0,0,0.062,0,0,0.463,0.475
EGFR,EIF4E,9606.ENSP00000275493,9606.ENSP00000425561,0,0,0,0,0,0,0,0.477,0.477
EGFR,YB1,9606.ENSP00000275493,9606.ENSP00000361626,0,0,0,0,0,0.103,0,0.459,0.493
EGFR,FOXM1,9606.ENSP00000275493,9606.ENSP00000342307,0,0,0,0,0.049,0,0,0.508,0.512
EGFR,RICTOR,9606.ENSP00000275493,9606.ENSP00000296782,0,0,0,0,0,0,0,0.513,0.513
EGFR,SYK,9606.ENSP00000275493,9606.ENSP00000364907,0,0,0,0.694,0,0.403,0,0.689,0.526
EGFR,CHK1,9606.ENSP00000275493,9606.ENSP00000388648,0,0,0,0,0,0,0,0.534,0.534
EGFR,ETS1,9606.ENSP00000275493,9606.ENSP00000376436,0,0,0,0,0,0.126,0,0.505,0.549
EGFR,BRAF,9606.ENSP00000275493,9606.ENSP00000288602,0,0,0,0.567,0.049,0.341,0,0.753,0.557
EGFR,MEK1,9606.ENSP00000275493,9606.ENSP00000302486,0,0,0,0.597,0,0.354,0,0.817,0.564
EGFR,ARID1A,9606.ENSP00000275493,9606.ENSP00000320485,0,0,0,0,0.062,0,0,0.562,0.571
EGFR,CD31,9606.ENSP00000275493,9606.ENSP00000457421,0,0,0,0,0,0,0,0.578,0.578
EGFR,FASN,9606.ENSP00000275493,9606.ENSP00000304592,0,0,0,0,0.066,0,0,0.583,0.595
EGFR,TFRC,9606.ENSP00000275493,9606.ENSP00000353224,0,0,0,0,0,0.117,0,0.6,0.631
EGFR,BIM,9606.ENSP00000275493,9606.ENSP00000376943,0,0,0,0,0,0,0,0.636,0.636
EGFR,FOXO3A,9606.ENSP00000275493,9606.ENSP00000385824,0,0,0,0,0.062,0.103,0,0.607,0.64
EGFR,SMAD3,9606.ENSP00000275493,9606.ENSP00000332973,0,0,0,0,0.077,0,0,0.633,0.647
EGFR,BCLXL,9606.ENSP00000275493,9606.ENSP00000302564,0,0,0,0,0,0,0,0.686,0.686
EGFR,SMAD4,9606.ENSP00000275493,9606.ENSP00000341551,0,0,0,0,0,0,0,0.693,0.693
EGFR,JNK2,9606.ENSP00000275493,9606.ENSP00000394560,0,0,0,0.561,0,0.642,0,0.422,0.704
EGFR,AKT,9606.ENSP00000275493,9606.ENSP00000451828,0,0,0,0.554,0,0.65,0,0.926,0.794
EGFR,ATM,9606.ENSP00000275493,9606.ENSP00000278616,0,0,0,0,0.063,0,0,0.799,0.804
EGFR,NF2,9606.ENSP00000275493,9606.ENSP00000344666,0,0,0,0,0,0.462,0,0.669,0.815
EGFR,CDK1,9606.ENSP00000275493,9606.ENSP00000378699,0,0,0,0.62,0,0.78,0,0.593,0.828
EGFR,NOTCH1,9606.ENSP00000275493,9606.ENSP00000277541,0,0,0,0,0,0.229,0,0.793,0.834
EGFR,FIBRONECTIN,9606.ENSP00000275493,9606.ENSP00000346839,0,0,0,0,0.185,0.094,0,0.798,0.838
EGFR,HSP70,9606.ENSP00000275493,9606.ENSP00000302961,0,0,0,0,0.046,0.776,0,0.556,0.896
EGFR,PTEN,9606.ENSP00000275493,9606.ENSP00000361021,0,0,0,0,0,0.342,0,0.899,0.931
EGFR,LCK,9606.ENSP00000275493,9606.ENSP00000337825,0,0,0,0.682,0,0.231,0.9,0.506,0.932
EGFR,GAB2,9606.ENSP00000275493,9606.ENSP00000354952,0,0,0,0,0,0.675,0.6,0.672,0.953
EGFR,IRS1,9606.ENSP00000275493,9606.ENSP00000304895,0,0,0,0,0.106,0.251,0.6,0.872,0.961
EGFR,BECLIN,9606.ENSP00000275493,9606.ENSP00000355231,0,0,0,0,0,0.27,0,0.966,0.974
EGFR,MTOR,9606.ENSP00000275493,9606.ENSP00000354558,0,0,0,0,0.062,0.197,0.9,0.751,0.978
EGFR,PKCALPHA,9606.ENSP00000275493,9606.ENSP00000408695,0,0,0,0.557,0.049,0.751,0.9,0.639,0.981
EGFR,NRAS,9606.ENSP00000275493,9606.ENSP00000358548,0,0,0,0,0.052,0.427,0.9,0.763,0.985
EGFR,AR,9606.ENSP00000275493,9606.ENSP00000363822,0,0,0,0,0.063,0.698,0,0.966,0.989
EGFR,SRC,9606.ENSP00000275493,9606.ENSP00000362680,0,0,0,0.671,0,0.931,0.9,0.99,0.995
EGFR,MIG6,9606.ENSP00000275493,9606.ENSP00000366702,0,0,0,0,0.213,0.978,0,0.958,0.999
EGFR,HEREGULIN,9606.ENSP00000275493,9606.ENSP00000384620,0,0,0,0,0.076,0.754,0.9,0.99,0.999
EIF4E,S6,9606.ENSP00000425561,9606.ENSP00000157812,0,0,0,0,0.062,0,0.9,0.054,0.903
EIF4E,ERK2,9606.ENSP00000425561,9606.ENSP00000215832,0,0,0,0,0.062,0.127,0,0.438,0.5
EIF4E,TUBERIN,9606.ENSP00000425561,9606.ENSP00000219476,0,0,0,0,0,0,0,0.785,0.785
EIF4E,P70S6K1,9606.ENSP00000425561,9606.ENSP00000225577,0,0,0,0,0.063,0.27,0.9,0.926,0.994
EIF4E,GAPDH,9606.ENSP00000425561,9606.ENSP00000229239,0,0,0,0,0.063,0,0,0.579,0.589
EIF4E,CRAF,9606.ENSP00000425561,9606.ENSP00000251849,0,0,0,0,0,0.1,0,0.456,0.489
EIF4E,SF2,9606.ENSP00000425561,9606.ENSP00000258962,0,0,0,0,0.083,0.165,0,0.358,0.465
EIF4E,EEF2K,9606.ENSP00000425561,9606.ENSP00000263026,0,0,0,0,0,0,0,0.592,0.592
EIF4E,P53,9606.ENSP00000425561,9606.ENSP00000269305,0,0,0,0,0.062,0,0,0.57,0.579
EIF4E,HER2,9606.ENSP00000425561,9606.ENSP00000269571,0,0,0,0,0,0,0,0.433,0.433
EIF4E,EGFR,9606.ENSP00000425561,9606.ENSP00000275493,0,0,0,0,0,0,0,0.477,0.477
EIF4E,PDCD4,9606.ENSP00000425561,9606.ENSP00000280154,0,0,0,0,0,0,0,0.862,0.863
EIF4E,RICTOR,9606.ENSP00000425561,9606.ENSP00000296782,0,0,0,0,0,0,0,0.767,0.767
EIF4E,TSC1,9606.ENSP00000425561,9606.ENSP00000298552,0,0,0,0,0,0,0,0.655,0.655
EIF4E,MEK1,9606.ENSP00000425561,9606.ENSP00000302486,0,0,0,0,0.053,0.056,0,0.538,0.552
EIF4E,BCLXL,9606.ENSP00000425561,9606.ENSP00000302564,0,0,0,0,0,0,0,0.503,0.503
EIF4E,HSP70,9606.ENSP00000425561,9606.ENSP00000302961,0,0,0,0,0.09,0.059,0,0.398,0.439
EIF4E,IRS1,9606.ENSP00000425561,9606.ENSP00000304895,0,0,0,0,0,0.27,0,0.592,0.689
EIF4E,RAPTOR,9606.ENSP00000425561,9606.ENSP00000307272,0,0,0,0,0,0.5,0.9,0.87,0.992
EIF4E,EEF2,9606.ENSP00000425561,9606.ENSP00000307940,0,0,0,0,0.062,0,0,0.86,0.863
EIF4E,LKB1,9606.ENSP00000425561,9606.ENSP00000324856,0,0,0,0,0.064,0,0,0.499,0.511
EIF4E,MTOR,9606.ENSP00000425561,9606.ENSP00000354558,0,0,0,0,0.062,0.369,0.9,0.993,0.999
EIF4E,PTEN,9606.ENSP00000425561,9606.ENSP00000361021,0,0,0,0,0.062,0.057,0,0.759,0.768
EIF4E,YB1,9606.ENSP00000425561,9606.ENSP00000361626,0,0,0,0,0.062,0.245,0,0.54,0.646
EIF4E,SRC,9606.ENSP00000425561,9606.ENSP00000362680,0,0,0,0,0,0.1,0,0.43,0.465
EIF4E,CDK1,9606.ENSP00000425561,9606.ENSP00000378699,0,0,0,0,0.065,0,0,0.41,0.425
EIF4E,FOXO3A,9606.ENSP00000425561,9606.ENSP00000385824,0,0,0,0,0,0.064,0,0.572,0.583
EIF4E,PKCALPHA,9606.ENSP00000425561,9606.ENSP00000408695,0,0,0,0,0,0.242,0,0.421,0.542
EIF4E,EIF4G,9606.ENSP00000425561,9606.ENSP00000416255,0,0,0,0,0.082,0.98,0.9,0.996,0.999
EIF4E,P90RSK,9606.ENSP00000425561,9606.ENSP00000435412,0,0,0,0,0.063,0,0,0.623,0.632
EIF4E,AKT,9606.ENSP00000425561,9606.ENSP00000451828,0,0,0,0,0,0.1,0,0.815,0.827
EIF4G,S6,9606.ENSP00000416255,9606.ENSP00000157812,0,0,0,0,0.182,0.122,0.9,0.154,0.931
EIF4G,TUBERIN,9606.ENSP00000416255,9606.ENSP00000219476,0,0,0,0,0.085,0,0,0.594,0.613
EIF4G,P70S6K1,9606.ENSP00000416255,9606.ENSP00000225577,0,0,0,0,0.078,0.127,0.9,0.799,0.981
EIF4G,GAPDH,9606.ENSP00000416255,9606.ENSP00000229239,0,0,0,0,0.11,0.079,0,0.472,0.53
EIF4G,SF2,9606.ENSP00000416255,9606.ENSP00000258962,0,0,0,0,0.121,0.142,0,0.289,0.417
EIF4G,EEF2K,9606.ENSP00000416255,9606.ENSP00000263026,0,0,0,0,0,0,0,0.502,0.502
EIF4G,PDCD4,9606.ENSP00000416255,9606.ENSP00000280154,0,0,0,0,0.065,0.296,0,0.834,0.882
EIF4G,RICTOR,9606.ENSP00000416255,9606.ENSP00000296782,0,0,0,0,0,0,0,0.533,0.533
EIF4G,TSC1,9606.ENSP00000416255,9606.ENSP00000298552,0,0,0,0,0.066,0.058,0,0.372,0.4
EIF4G,HSP70,9606.ENSP00000416255,9606.ENSP00000302961,0,0,0,0,0.083,0.06,0,0.518,0.548
EIF4G,RAPTOR,9606.ENSP00000416255,9606.ENSP00000307272,0,0,0,0,0.084,0.059,0,0.714,0.732
EIF4G,EEF2,9606.ENSP00000416255,9606.ENSP00000307940,0,0,0,0,0.198,0,0,0.792,0.826
EIF4G,MTOR,9606.ENSP00000416255,9606.ENSP00000354558,0,0,0,0,0.092,0,0,0.715,0.73
EIF4G,PTEN,9606.ENSP00000416255,9606.ENSP00000361021,0,0,0,0,0.063,0.058,0,0.439,0.461
EIF4G,YB1,9606.ENSP00000416255,9606.ENSP00000361626,0,0,0,0,0.223,0,0,0.491,0.588
EIF4G,P90RSK,9606.ENSP00000416255,9606.ENSP00000435412,0,0,0,0,0,0,0,0.418,0.418
EIF4G,DJ1,9606.ENSP00000416255,9606.ENSP00000418770,0,0,0,0,0,0,0,0.522,0.522
EIF4G,AKT,9606.ENSP00000416255,9606.ENSP00000451828,0,0,0,0,0.089,0.067,0,0.619,0.648
EIF4G,EIF4E,9606.ENSP00000416255,9606.ENSP00000425561,0,0,0,0,0.082,0.98,0.9,0.996,0.999
ERCC1,FOXO3A,9606.ENSP00000013807,9606.ENSP00000385824,0,0,0,0,0,0.073,0,0.38,0.401
ERCC1,AKT,9606.ENSP00000013807,9606.ENSP00000451828,0,0,0,0,0.064,0,0,0.406,0.42
ERCC1,PTEN,9606.ENSP00000013807,9606.ENSP00000361021,0,0,0,0,0.064,0,0,0.454,0.467
ERCC1,HER2,9606.ENSP00000013807,9606.ENSP00000269571,0,0,0,0,0,0,0,0.519,0.519
ERCC1,PCNA,9606.ENSP00000013807,9606.ENSP00000368458,0,0,0,0,0.066,0,0.6,0,0.61
ERCC1,P53,9606.ENSP00000013807,9606.ENSP00000269305,0,0,0,0,0,0,0,0.656,0.656
ERCC1,CHK2,9606.ENSP00000013807,9606.ENSP00000372023,0,0,0,0,0.062,0.056,0,0.671,0.683
ERCC1,EGFR,9606.ENSP00000013807,9606.ENSP00000275493,0,0,0,0,0,0.27,0,0.635,0.722
ERCC1,CHK1,9606.ENSP00000013807,9606.ENSP00000388648,0,0,0,0,0.062,0,0,0.741,0.746
ERCC1,XRCC1,9606.ENSP00000013807,9606.ENSP00000262887,0,0,0,0,0,0,0.36,0.896,0.93
ERCC1,RAD50,9606.ENSP00000013807,9606.ENSP00000368100,0,0,0,0,0.062,0,0.9,0.419,0.94
ERCC1,MRE11,9606.ENSP00000013807,9606.ENSP00000325863,0,0,0,0,0.062,0.13,0.9,0.621,0.965
ERCC1,KU80,9606.ENSP00000013807,9606.ENSP00000375978,0,0,0,0,0.065,0.056,0.9,0.795,0.979
ERCC1,ATM,9606.ENSP00000013807,9606.ENSP00000278616,0,0,0,0,0,0,0.9,0.839,0.983
ERCC1,MSH6,9606.ENSP00000013807,9606.ENSP00000234420,0,0,0,0,0.062,0.243,0.9,0.825,0.985
ERCC1,RAD51,9606.ENSP00000013807,9606.ENSP00000372088,0,0,0,0,0.064,0.056,0.9,0.873,0.987
ERCC1,ERCC5,9606.ENSP00000013807,9606.ENSP00000347978,0,0,0,0,0.066,0.431,0.9,0.905,0.994
ERCC1,MSH2,9606.ENSP00000013807,9606.ENSP00000233146,0,0,0,0,0.064,0.767,0.9,0.952,0.998
ERCC5,ERCC1,9606.ENSP00000347978,9606.ENSP00000013807,0,0,0,0,0.066,0.431,0.9,0.905,0.994
ERCC5,MSH2,9606.ENSP00000347978,9606.ENSP00000233146,0.056,0,0,0,0.117,0.254,0.9,0.709,0.978
ERCC5,MSH6,9606.ENSP00000347978,9606.ENSP00000234420,0.056,0,0,0,0.117,0.254,0.9,0.671,0.975
ERCC5,XRCC1,9606.ENSP00000347978,9606.ENSP00000262887,0,0,0,0,0.112,0,0.36,0.697,0.813
ERCC5,P53,9606.ENSP00000347978,9606.ENSP00000269305,0,0,0,0,0.062,0.106,0,0.425,0.475
ERCC5,ATM,9606.ENSP00000347978,9606.ENSP00000278616,0,0,0,0,0.062,0.213,0.9,0.555,0.962
ERCC5,MRE11,9606.ENSP00000347978,9606.ENSP00000325863,0.041,0,0,0,0.17,0.368,0,0.55,0.743
ERCC5,RAD50,9606.ENSP00000347978,9606.ENSP00000368100,0.074,0,0,0,0.122,0.277,0,0.237,0.491
ERCC5,CHK1,9606.ENSP00000347978,9606.ENSP00000388648,0,0,0,0,0.101,0.144,0,0.477,0.562
ERCC5,CHK2,9606.ENSP00000347978,9606.ENSP00000372023,0,0,0,0,0.097,0.18,0,0.507,0.603
ERCC5,RAD51,9606.ENSP00000347978,9606.ENSP00000372088,0.056,0,0,0,0.091,0.425,0,0.665,0.812
ERCC5,PCNA,9606.ENSP00000347978,9606.ENSP00000368458,0,0,0,0,0.234,0.646,0.6,0.303,0.914
ERCC5,KU80,9606.ENSP00000347978,9606.ENSP00000375978,0,0,0,0,0.086,0.277,0.9,0.678,0.975
ERK2,VEGFR2,9606.ENSP00000215832,9606.ENSP00000263923,0,0,0,0.601,0,0.3,0,0.434,0.415
ERK2,HSP70,9606.ENSP00000215832,9606.ENSP00000302961,0,0,0,0,0,0.185,0,0.312,0.415
ERK2,ATM,9606.ENSP00000215832,9606.ENSP00000278616,0,0,0,0,0,0.057,0,0.419,0.429
ERK2,LKB1,9606.ENSP00000215832,9606.ENSP00000324856,0,0,0.229,0.644,0.062,0.332,0,0.338,0.459
ERK2,HER3,9606.ENSP00000215832,9606.ENSP00000267101,0,0,0,0.568,0,0.318,0,0.563,0.478
ERK2,NF2,9606.ENSP00000215832,9606.ENSP00000344666,0,0,0,0,0.075,0.344,0,0.21,0.479
ERK2,CD31,9606.ENSP00000215832,9606.ENSP00000457421,0,0,0,0,0,0.345,0,0.243,0.483
ERK2,NOTCH1,9606.ENSP00000215832,9606.ENSP00000277541,0,0,0,0,0.049,0.087,0,0.455,0.486
ERK2,EIF4E,9606.ENSP00000215832,9606.ENSP00000425561,0,0,0,0,0.062,0.127,0,0.438,0.5
ERK2,HER2,9606.ENSP00000215832,9606.ENSP00000269571,0,0,0,0.575,0,0.318,0,0.65,0.502
ERK2,CHK1,9606.ENSP00000215832,9606.ENSP00000388648,0,0,0.303,0.633,0.062,0.355,0,0.365,0.503
ERK2,SMAD4,9606.ENSP00000215832,9606.ENSP00000341551,0,0,0,0,0,0.228,0,0.466,0.57
ERK2,JNK2,9606.ENSP00000215832,9606.ENSP00000394560,0,0,0.37,0.886,0.084,0.056,0.5,0.662,0.581
ERK2,GAPDH,9606.ENSP00000215832,9606.ENSP00000229239,0,0,0,0,0.069,0.122,0,0.595,0.64
ERK2,AR,9606.ENSP00000215832,9606.ENSP00000363822,0,0,0,0,0,0.497,0,0.324,0.645
ERK2,RAPTOR,9606.ENSP00000215832,9606.ENSP00000307272,0,0,0,0,0.063,0.487,0,0.34,0.655
ERK2,MTOR,9606.ENSP00000215832,9606.ENSP00000354558,0,0,0,0,0.062,0.284,0,0.588,0.699
ERK2,CHK2,9606.ENSP00000215832,9606.ENSP00000372023,0,0,0.22,0.681,0.063,0.686,0,0.356,0.742
ERK2,PTEN,9606.ENSP00000215832,9606.ENSP00000361021,0,0,0,0,0.065,0.188,0,0.708,0.759
ERK2,FIBRONECTIN,9606.ENSP00000215832,9606.ENSP00000346839,0,0,0,0,0,0,0.6,0.457,0.773
ERK2,ARAF,9606.ENSP00000215832,9606.ENSP00000290277,0,0,0,0.592,0.066,0.401,0.6,0.649,0.819
ERK2,STATHMIN,9606.ENSP00000215832,9606.ENSP00000410452,0,0,0,0,0,0,0.8,0.248,0.843
ERK2,AKT,9606.ENSP00000215832,9606.ENSP00000451828,0,0,0.304,0.592,0.068,0.148,0.8,0.795,0.895
ERK2,BIM,9606.ENSP00000215832,9606.ENSP00000376943,0,0,0,0,0,0.27,0.8,0.399,0.904
ERK2,HEREGULIN,9606.ENSP00000215832,9606.ENSP00000384620,0,0,0,0,0,0.077,0.9,0.178,0.917
ERK2,TSC1,9606.ENSP00000215832,9606.ENSP00000298552,0,0,0,0,0.042,0,0.9,0.247,0.921
ERK2,FOXO3A,9606.ENSP00000215832,9606.ENSP00000385824,0,0,0,0,0.065,0.282,0.8,0.503,0.924
ERK2,PKCALPHA,9606.ENSP00000215832,9606.ENSP00000408695,0,0,0,0.594,0.053,0.275,0.9,0.514,0.94
ERK2,BCLXL,9606.ENSP00000215832,9606.ENSP00000302564,0,0,0,0,0.048,0,0.9,0.46,0.944
ERK2,P70S6K1,9606.ENSP00000215832,9606.ENSP00000225577,0,0,0.355,0.649,0.062,0.309,0.9,0.594,0.95
ERK2,BCL2,9606.ENSP00000215832,9606.ENSP00000381185,0,0,0,0,0,0.462,0.9,0.222,0.954
ERK2,SRC,9606.ENSP00000215832,9606.ENSP00000362680,0,0,0.311,0.626,0.062,0.351,0.9,0.706,0.956
ERK2,GAB2,9606.ENSP00000215832,9606.ENSP00000354952,0,0,0,0,0,0.496,0.9,0.248,0.958
ERK2,IRS1,9606.ENSP00000215832,9606.ENSP00000304895,0,0,0,0,0,0.213,0.9,0.539,0.96
ERK2,EGFR,9606.ENSP00000215832,9606.ENSP00000275493,0,0,0,0.577,0,0.44,0.9,0.832,0.962
ERK2,TUBERIN,9606.ENSP00000215832,9606.ENSP00000219476,0,0,0,0,0.053,0.462,0.9,0.441,0.967
ERK2,NRAS,9606.ENSP00000215832,9606.ENSP00000358548,0,0,0,0,0.111,0.686,0.8,0.644,0.977
ERK2,LCK,9606.ENSP00000215832,9606.ENSP00000337825,0,0,0.281,0.615,0,0.713,0.9,0.418,0.977
ERK2,SMAD1,9606.ENSP00000215832,9606.ENSP00000426568,0,0,0,0,0.062,0.748,0.9,0.197,0.978
ERK2,SMAD3,9606.ENSP00000215832,9606.ENSP00000332973,0,0,0,0,0.062,0.68,0.9,0.443,0.981
ERK2,PAXILLIN,9606.ENSP00000215832,9606.ENSP00000267257,0,0,0,0,0.062,0.683,0.9,0.498,0.983
ERK2,DUSP4,9606.ENSP00000215832,9606.ENSP00000240100,0,0,0,0,0.055,0.744,0.9,0.428,0.984
ERK2,BRAF,9606.ENSP00000215832,9606.ENSP00000288602,0,0,0,0.584,0.066,0.835,0.9,0.585,0.987
ERK2,CRAF,9606.ENSP00000215832,9606.ENSP00000251849,0,0,0,0.587,0.066,0.846,0.9,0.738,0.989
ERK2,P53,9606.ENSP00000215832,9606.ENSP00000269305,0,0,0,0,0.055,0.876,0.8,0.695,0.991
ERK2,PEA15,9606.ENSP00000215832,9606.ENSP00000357055,0,0,0,0,0.085,0.948,0.6,0.904,0.997
ERK2,P90RSK,9606.ENSP00000215832,9606.ENSP00000435412,0,0,0,0.685,0.062,0.98,0.9,0.972,0.998
ERK2,MEK1,9606.ENSP00000215832,9606.ENSP00000302486,0,0,0.311,0.594,0.066,0.974,0.9,0.964,0.998
ERK2,ETS1,9606.ENSP00000215832,9606.ENSP00000376436,0,0,0,0,0,0.707,0.9,0.95,0.998
ETS1,ERK2,9606.ENSP00000376436,9606.ENSP00000215832,0,0,0,0,0,0.707,0.9,0.95,0.998
ETS1,GAPDH,9606.ENSP00000376436,9606.ENSP00000229239,0,0,0,0,0,0,0,0.458,0.458
ETS1,VEGFR2,9606.ENSP00000376436,9606.ENSP00000263923,0,0,0,0,0.062,0,0,0.541,0.552
ETS1,P53,9606.ENSP00000376436,9606.ENSP00000269305,0,0,0,0,0,0.675,0,0.933,0.977
ETS1,HER2,9606.ENSP00000376436,9606.ENSP00000269571,0,0,0,0,0,0.126,0,0.498,0.542
ETS1,EGFR,9606.ENSP00000376436,9606.ENSP00000275493,0,0,0,0,0,0.126,0,0.505,0.549
ETS1,NOTCH1,9606.ENSP00000376436,9606.ENSP00000277541,0,0,0,0,0.062,0.104,0,0.506,0.548
ETS1,MEK1,9606.ENSP00000376436,9606.ENSP00000302486,0,0,0,0,0,0.139,0,0.341,0.409
ETS1,SMAD3,9606.ENSP00000376436,9606.ENSP00000332973,0,0,0,0,0.062,0.607,0,0.677,0.871
ETS1,SMAD4,9606.ENSP00000376436,9606.ENSP00000341551,0,0,0,0,0,0.06,0,0.519,0.53
ETS1,FIBRONECTIN,9606.ENSP00000376436,9606.ENSP00000346839,0,0,0,0,0.062,0,0,0.39,0.403
ETS1,NRAS,9606.ENSP00000376436,9606.ENSP00000358548,0,0,0,0,0,0.342,0,0.463,0.631
ETS1,PTEN,9606.ENSP00000376436,9606.ENSP00000361021,0,0,0,0,0,0.27,0,0.426,0.563
ETS1,SRC,9606.ENSP00000376436,9606.ENSP00000362680,0,0,0,0,0,0.473,0,0.643,0.804
ETS1,AR,9606.ENSP00000376436,9606.ENSP00000363822,0,0,0,0,0,0.468,0,0.737,0.854
ETS1,GATA3,9606.ENSP00000376436,9606.ENSP00000368632,0,0,0,0,0.049,0.269,0,0.74,0.804
ETS1,FOXO3A,9606.ENSP00000376436,9606.ENSP00000385824,0,0,0,0,0,0.145,0,0.335,0.407
ETS1,AKT,9606.ENSP00000376436,9606.ENSP00000451828,0,0,0,0,0,0.06,0,0.495,0.505
FASN,S6,9606.ENSP00000304592,9606.ENSP00000157812,0,0,0,0,0,0.726,0,0.104,0.744
FASN,ASNS,9606.ENSP00000304592,9606.ENSP00000175506,0.089,0,0,0,0,0.272,0,0.271,0.474
FASN,P70S6K1,9606.ENSP00000304592,9606.ENSP00000225577,0,0,0,0,0,0,0,0.431,0.431
FASN,GAPDH,9606.ENSP00000304592,9606.ENSP00000229239,0,0,0,0,0.07,0,0,0.604,0.616
FASN,BCL2A1,9606.ENSP00000304592,9606.ENSP00000267953,0,0,0,0,0,0,0,0.427,0.426
FASN,P53,9606.ENSP00000304592,9606.ENSP00000269305,0,0,0,0,0,0,0,0.464,0.463
FASN,HER2,9606.ENSP00000304592,9606.ENSP00000269571,0,0,0,0,0.062,0,0,0.597,0.607
FASN,EGFR,9606.ENSP00000304592,9606.ENSP00000275493,0,0,0,0,0.066,0,0,0.583,0.595
FASN,GATA3,9606.ENSP00000304592,9606.ENSP00000368632,0,0,0,0,0.049,0.326,0,0.144,0.403
FASN,AR,9606.ENSP00000304592,9606.ENSP00000363822,0,0,0,0,0,0,0,0.42,0.42
FASN,LKB1,9606.ENSP00000304592,9606.ENSP00000324856,0,0,0,0,0.065,0,0,0.413,0.428
FASN,KU80,9606.ENSP00000304592,9606.ENSP00000375978,0,0,0,0,0.062,0.345,0,0.162,0.44
FASN,PTEN,9606.ENSP00000304592,9606.ENSP00000361021,0,0,0,0,0,0.062,0,0.437,0.449
FASN,PDK1,9606.ENSP00000304592,9606.ENSP00000376352,0,0,0,0,0.063,0,0,0.437,0.449
FASN,IRS1,9606.ENSP00000304592,9606.ENSP00000304895,0,0,0,0,0.067,0,0,0.479,0.494
FASN,G6PD,9606.ENSP00000304592,9606.ENSP00000377192,0,0,0,0,0.088,0,0,0.526,0.549
FASN,MTOR,9606.ENSP00000304592,9606.ENSP00000354558,0,0,0,0,0.096,0.076,0,0.509,0.554
FASN,AKT,9606.ENSP00000304592,9606.ENSP00000451828,0,0,0,0,0.088,0.128,0,0.629,0.679
FASN,SCD1,9606.ENSP00000304592,9606.ENSP00000359380,0,0,0,0,0.353,0.204,0,0.889,0.938
FIBRONECTIN,ERK2,9606.ENSP00000346839,9606.ENSP00000215832,0,0,0,0,0,0,0.6,0.457,0.773
FIBRONECTIN,PAI1,9606.ENSP00000346839,9606.ENSP00000223095,0,0,0,0,0.295,0,0,0.749,0.815
FIBRONECTIN,P70S6K1,9606.ENSP00000346839,9606.ENSP00000225577,0,0,0,0,0,0,0,0.421,0.42
FIBRONECTIN,GAPDH,9606.ENSP00000346839,9606.ENSP00000229239,0,0,0,0,0,0.277,0,0.984,0.988
FIBRONECTIN,IGFBP2,9606.ENSP00000346839,9606.ENSP00000233809,0,0,0,0,0.096,0,0,0.384,0.419
FIBRONECTIN,CRAF,9606.ENSP00000346839,9606.ENSP00000251849,0,0,0,0,0.062,0,0.6,0.334,0.728
FIBRONECTIN,RAB11,9606.ENSP00000346839,9606.ENSP00000261890,0,0,0,0,0,0.074,0,0.391,0.412
FIBRONECTIN,VEGFR2,9606.ENSP00000346839,9606.ENSP00000263923,0,0,0,0,0.084,0,0,0.808,0.816
FIBRONECTIN,HER3,9606.ENSP00000346839,9606.ENSP00000267101,0,0,0,0,0,0,0,0.525,0.525
FIBRONECTIN,PAXILLIN,9606.ENSP00000346839,9606.ENSP00000267257,0,0,0,0,0.062,0.247,0.9,0.962,0.996
FIBRONECTIN,P53,9606.ENSP00000346839,9606.ENSP00000269305,0,0,0,0,0,0,0,0.67,0.67
FIBRONECTIN,HER2,9606.ENSP00000346839,9606.ENSP00000269571,0,0,0,0,0.089,0,0,0.678,0.695
FIBRONECTIN,EGFR,9606.ENSP00000346839,9606.ENSP00000275493,0,0,0,0,0.185,0.094,0,0.798,0.838
